left_EAR,right_EAR,avg_EAR,EAR_diff,MAR,mouth_open_ratio,eye_area_ratio,head_tilt,face_AR,label
0.5534521609073805,0.44620632402063864,0.49982924246400956,0.10724583688674183,0.38244964464670667,0.0005583211803016963,0.04352674001706716,0.09410788084216702,0.4287665415714699,0
0.5273581918920246,0.4493129104103186,0.4883355511511716,0.07804528148170597,0.38448985208997816,0.0008095771831219407,0.04256559165639177,0.09287917970369096,0.43127817702772375,0
0.524976732592084,0.44927219342097474,0.48712446300652934,0.07570453917110925,0.38468749309057065,0.0006782160139827046,0.04252728044157467,0.08919522668570466,0.42942415976871817,0
0.5378103182893129,0.4433388471462993,0.4905745827178061,0.09447147114301363,0.38378157621353526,0.0003405803947998122,0.04308450345828941,0.0947921668503201,0.4303429338222704,0
0.538063032662748,0.45065761313114117,0.4943603228969446,0.08740541953160685,0.3849434867680816,0.0006907227791207948,0.04325459957108468,0.09721393782764311,0.43032749383369373,0
0.5353839559167338,0.46029329444721123,0.4978386251819725,0.07509066146952259,0.38519046996813283,0.0009511454390225206,0.04367312042800803,0.08912486233058314,0.4314785272357172,0
0.5387634922117538,0.43998680470440493,0.4893751484580794,0.09877668750734886,0.3832234502681184,0.0007171513325331404,0.04306191300574128,0.08611860405993997,0.4325908100391302,0
0.5331807175314334,0.4249694128808858,0.4790750652061596,0.10821130465054757,0.38426731753299115,0.0005377686415809989,0.04208477840064934,0.09119186462245539,0.43253963402179246,0
0.5133521444417842,0.4351289720099238,0.474240558225854,0.07822317243186044,0.3847150031812791,0.0006577088683569942,0.04187636078260313,0.08925625725433092,0.4322139969512169,0
0.5137961177821401,0.43321147648375746,0.47350379713294877,0.08058464129838261,0.38214488606176605,0.0005693552795205916,0.0416243001947012,0.09094228834209793,0.43239361390038084,0
0.5057849741425583,0.4187400014516693,0.46226248779711376,0.08704497269088901,0.3839260229022588,0.0003773190638047313,0.04093050582491649,0.08938558305491767,0.4316793164360092,0
0.5068734053903411,0.429942129082365,0.468407767236353,0.07693127630797608,0.3828597235256194,0.0003584270812431012,0.04143822677213503,0.0872375846071823,0.4344748408319514,0
0.49699899545541215,0.4060680691395487,0.4515335322974804,0.09093092631586347,0.3850677897641848,0.00022784211554568645,0.04020460143468577,0.07911317077499096,0.4368317414194609,0
0.49599274490695366,0.41882617811461387,0.45740946151078377,0.0771665667923398,0.38654891385259427,0.00031423022198911565,0.04082420384882631,0.07385849425179669,0.437978637132428,0
0.4623364943241373,0.4454581159392705,0.4538973051317039,0.016878378384866832,0.3850725407769659,0.0006419432447238894,0.040651663605397945,0.07219827767445652,0.4358310245453892,0
0.47256103748863254,0.43586731114469845,0.4542141743166655,0.036693726343934085,0.3915299315131159,0.0014908636080534772,0.04051625122993093,0.06734122170037701,0.43596104810028574,0
0.47538379789454777,0.4513961890498418,0.4633899934721948,0.023987608844705965,0.3923066921309769,0.0016087041035295756,0.04170852445447956,0.06371116499681127,0.43641040622770794,0
